id;isbn;title;small_image_url;medium_image_url;language;price;nb_of_pages;publication;category_id;publisher_id;description
1050;007174116Y;CDI Dependency Injection in Java EE 7 (German Edition);http://ecx.images-amazon.com/images/I/41oWY8C-RTL._SL160_.jpg;http://ecx.images-amazon.com/images/I/41oWY8C-RTL._SL160_.jpg;PORTUGUESE;52.00;976;now();1001;1006;Seit Java EE 6 steht mit der Contexts and Dependency Injection (CDI) eine neue Technologie bereitdie dem Java-Enterprise-Entwickler seineArbeit erleichtert. Mit der Version 7 erlangte die Plattform einige neue Features. Der Arbeitsbereich von CDI ist die Bereitstellung und Verknüpfung von Komponenten und Diensten als Basis für Enterprise-Applikationen.Der shortcut bringt dem Leser die wichtigsten Konzepte von CDI näher.Themen sind unter anderem die Bereitstellung und Injektion von CDI Beansdie Nutzung der Java-EE-Umgebungdie verschiedenen Injektionsmöglichkeiten sowie die Integration anderer Bestandteile von Java EE 7 [wie z. B. Enterprise JavaBeans (EJB) oder Java Server Faces (JSF)]. Dieser shortcut ist eine aktualisierte Neuauflage des shortcuts CDI - Dependency Injection in Java EE 6
1051;7173880000;NetBeans IDE Programmer Certified Expert Exam Guide (Exam 310-045) (Certification Press);http://ecx.images-amazon.com/images/I/51qJ9glfNUL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51qJ9glfNUL._SL160_.jpg;SPANISH;49.99;685;now();1003;1001;The Best Fully Integrated Study System AvailableNetBeans IDE Programmer Certified Expert Exam Guide covers what you need to know--and shows you how to prepare--for this challenging exam. Covers all the exam topicsincluding: General Configurations / Builds and Controls / Java SE Desktop Applications / Java EE Web Applications / Database Connectivity / Source Editor / Refactoring Support / HTTP Server-Side Monitor / Local and Remote Debugging / Testing and Profiling with free online registration: --Bonus downloadable MasterExam practice test
1052;7226088222;OCP Java SE 6 Programmer Practice Exams (Exam 310-065) (Certification Press);http://ecx.images-amazon.com/images/I/51Xdf65-2uL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51Xdf65-2uL._SL160_.jpg;GERMAN;38.00;448;now();1012;1000;Dont Let the Real Test Be Your First Test!Written by two of the lead developers of the Java SE Programmer ExamOCP Java SE 6 Programmer Practice Exams is filled with more than 260 realistic practice questions to prepare you for this challenging exam. To help you understand this materialin-depth explanations of both the correct and incorrect answers are included for every question. This practical guide covers all official objectives for Exam 310-065 and is the perfect companion toSCJP Sun Certified Programmer for Java 6 Study Guide. Covers all OCP Java SE 6 Programmer exam topicsincluding
1053;7176565444;RHCSA/RHCE Red Hat Linux Certification Study Guide (Exams EX200 & EX300), 6th Edition (Certification Press);http://ecx.images-amazon.com/images/I/51O5%2BhX4LYL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51O5%2BhX4LYL._SL160_.jpg;PORTUGUESE;60.00;1072;now();1012;1004;The best fully integrated study system available (Exams EX200 and EX300)With hundreds of review questions and complete coverage of performance-based requirementsRHCSA/RHCE Red Hat Linux Certification Study GuideSixth Edition covers what you need to know--and shows you how to prepare--for these challenging exams. Covers all the exam topicsincluding: Virtual Machines and Automated Installations * Fundamental Command Line Skills * RHCSA-Level Security Options * The Boot Process * Linux Filesystem Administration * Package Management * User Administration * RHCSA-Level System Administration * RHCE Security * System Services and SELinux * RHCE Administration * Mail Servers * Samba * File Sharing * DNSFTPand Logging Michael JangRHCELPIC-2UCPLCPMCPis the author of three previous bestselling editions of RHCE Red Hat Certified Engineer Linux Study Guide and several other books on Linux and professional certification
1054;7149003555;SCJA Sun Certified Java Associate Study Guide (Exam CX-310-019) (Certification Press);http://ecx.images-amazon.com/images/I/51e6EO5BAdL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51e6EO5BAdL._SL160_.jpg;PORTUGUESE;49.99;590;now();1006;1000;The best fully integrated study system available for Exam CX-310-019With hundreds of practice questions and hands-on exercisesSCJA Sun Certified Java Associate Study Guide covers what you need to know--and shows you how to prepare--for this challenging exam. 100% complete coverage of all objectives for SCJA Exam CX-310-019Exam Readiness checklist--youre ready for the exam when all objectives on the list are checked off Inside the Exam sections highlight key exam topics coveredTwo-Minute Drills for quick reviewSimulated exam questions match the formattonetopicsand difficulty of the real exam Covers all the exam topicsincluding:PackagingCompilingand Interpreting Java Code * Java Statements * Java Operators and Strings * Classes and Variables * Variable Scope and Class Construction * Classes and their Relationships * Class Inheritance * Object-oriented Principles * Representing Object-oriented Concepts with UML * Platforms and Integration Technologies * Client-side Technologies * Server-side Technologies CD-ROM includes:Complete MasterExam practice testing enginefeaturing: One full practice examScore Report performance assessment tool Electronic book for studying on the goBonus downloadable MasterExam practice test with free online registration
1055;1782165606;Clojure High Performance Programming;http://ecx.images-amazon.com/images/I/41WeivZYDuL._SL160_.jpg;http://ecx.images-amazon.com/images/I/41WeivZYDuL._SL160_.jpg;GERMAN;34.99;152;now();1011;1004;Written for intermediate Clojure developersthis compact guide will raise your expertise several notches. It tackles all the fundamentals of analyzing and optimizing performance in clearlogical chapters. OverviewSee how the hardware and the JVM impact performanceLearn which Java features to use with Clojureand howDeep dive into Clojures concurrency and state primitivesDiscover how to design Clojure programs for performanceIn DetailClojure is a youngdynamicfunctional programming language that runs on the Java Virtual Machine. It is built with performancepragmatismand simplicity in mind. Like most general purpose languagesClojure’s features have different performance characteristics that one should know in order to write high performance code. Clojure High Performance Programming is a practicalto-the-point guide that shows you how to evaluate the performance implications of different Clojure abstractionslearn about their underpinningsand apply the right approach for optimum performance in real-world programs. This book discusses the Clojure language in the light of performance factors that you can exploit in your own code. You will also learn about hardware and JVM internals that also impact Clojure’s performance. Key features include performance vocabularyperformance analysisoptimization techniquesand how to apply these to your programs. You will also find detailed information on Clojures concurrencystate-managementand parallelization primitives. This book is your key to writing high performance Clojure code using the right abstractionin the right placeusing the right technique. What you will learn from this bookLearn techniques for achieving numerical performance in ClojureUse Java features in Clojure code for performanceAvoid reflection and boxing with type hintsAnalyze latency using the Criterium libraryUnderstand Clojures concurrency and state-management primitives in depthExplore how to design Clojure applications for better performanceApproachThis is a shortpractical guide that will teach you everything you need to know to start writing high performance Clojure code. Who this book is written forThis book is ideal for intermediate Clojure developers who are looking to get a good grip on how to achieve optimum performance. You should already have some experience with Clojure and it would help if you already know a little bit of Java. Knowledge of performance analysis and engineering is not required. For hands-on practiceyou should have access to Clojure REPL with Leiningen
1056;1447151062;Cloud Computing: Methods and Practical Approaches (Computer Communications and Networks);http://ecx.images-amazon.com/images/I/41tmQjJXzsL._SL160_.jpg;http://ecx.images-amazon.com/images/I/41tmQjJXzsL._SL160_.jpg;GERMAN;149.00;347;now();1011;1003;This book presents both state-of-the-art research developments and practical guidance on approachestechnologies and frameworks for the emerging cloud paradigm. Topics and features: presents the state of the art in cloud technologiesinfrastructuresand service delivery and deployment modelsoffers guidance and best practices for the development of cloud-based services and infrastructures, and examines management aspects of cloud computingreviews consumer perspectives on mobile cloud computing and cloud-based enterprise resource planningexplores software performance testing, open-source cloudware support, and assessment methodologies for modernization, migration and pre-migrationdescribes emerging new methodologies relevant to the cloud paradigm, and provides suggestions for future developments and research directions
1057;2746068419;coffret Java EE 6 : développez et déployez une application sous Apache Tomcat 7;http://ecx.images-amazon.com/images/I/511p2vXqFlL._SL75_.jpg;http://ecx.images-amazon.com/images/I/511p2vXqFlL._SL160_.jpg;FINISH;149.00;347;now();1011;1003;This book presents both state-of-the-art research developments and practical guidance on approachestechnologies and frameworks for the emerging cloud paradigm. Topics and features: presents the state of the art in cloud technologiesinfrastructuresand service delivery and deployment models1001Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
1058;3642243517;ENTERprise Information Systems: International Conference, CENTERIS 2011, Vilamoura, Algarve, Portugal, October 5-7, 2011. Proceedings, Part III (Communications in Computer and Information Science);http://ecx.images-amazon.com/images/I/418wVdt4%2BfL._SL75_.jpg;http://ecx.images-amazon.com/images/I/418wVdt4%2BfL._SL160_.jpg;DEUTSCH;129.00;436;now();1005;1010;This three-volume-set (C.C.I.S. 219C.C.I.S. 220and C.C.I.S. 221) constitutes the refereed proceedings of the International Conference on ENTERprise Information SystemsCENTERIS 2011held in VilamouraPortugalin September 2011. The approx. 120 revised full papers presented in the three volumes were carefully reviewed and selected from 180 submissions. The papers are organized in topical sections on knowledge societyE.I.S. adoption and designE.I.S. implementation and impactE.I.S. applicationssocial aspects and I.S. in educationI.T./I.S. managementtelemedicine and imaging technologieshealthcare information managementmedical records and business processesdecision support systems and business intelligence in health and social care contextsarchitectures and emerging technologies in healthcare organizationsas well as m-health
1059;7821414555;Enterprise Java 2, J2EE 1.3 Complete;http://ecx.images-amazon.com/images/I/51NNPS50TRL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51NNPS50TRL._SL160_.jpg;FRENCH;24.99;1008;now();1008;1009;Enterprise Java 2J2EE 1.3 Complete is a one-of-a-kind book--valuable both for its broad content and its low price. Whether you are new to network programming with Java or need to upgrade solid skills to the next levelyoull get the must have information to become proficient with the worlds most popular programming platform. With Enterprise Java 2J2EE 1.3 Completeyoull learn everything you need to know for developing large-scale web and network applications with Java. Youll begin by learning which components combine to form the enterprise platformand then move on to basic development skills: Servlet programmingcreating JavaServer Pagesand programming JavaBeans. Youll also learn database programming concepts and skillsand how to secure your network from malevolent intruders. Youll learn to use XML and its related technologies for seamless cross-platform data exchange. Finallyyoull learn advanced JavaBeans programming to create reusable software components. As a bonusthe last part of the book teaches you to program spiders and bots: Although not a part of J2EEits a fun topic that can come in handy for Internet developers who want to create agents to automatically retrieve and organize web content. Enterprise Java 2J2EE 1.3 Complete introduces you to the work of some of Sybexs finest authorsso youll know where to go to learn even more about Java. Inside: Java Web Applications An Introduction to J2EE The Basic Servlet API The Basic JSP API Servlet Web Applications Introducing JavaBeans Session Management Using Custom Tags Naming ServicesDatabasesand Security Java Naming and Directory Interface (JNDI) Database Connectivity (JDBC) Advanced Database Programming Secure Web Applications XMLSOAPand Messaging XML for Data Description Presenting XML with JSP Understanding XML Messaging A Survey of SOAP A SOAP Server Example Java Messaging Service (JMS) Remote Communications and Enterprise JavaBeans Persistence and Remote Method Invocation Java IDL and CORBA Connectivity EJB Architecture and Clients SessionEntityand Message-Driven EJBs EJB Transactions and Security EJB EnvironmentClientand Design Issues J2EE Connector Architecture Spiders and Bots Building a Spider Building a High-Volume Spider Building a Bot
1060;7821414566;The Computer Shelf.(nonfiction books)(Book review): An article from: Internet Bookwatch;http://ecx.images-amazon.com/images/I/51NNPS50TRL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51NNPS50TRL._SL160_.jpg;DEUTSCH;9.95;9;now();1008;1007;Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
1061;1449328296;Continuous Enterprise Development in Java;http://ecx.images-amazon.com/images/I/51CSMefa0lL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51CSMefa0lL._SL160_.jpg;ENGLISH;44.99;256;now();1010;1006;Learn a use-case approach for developing Java enterprise applications in a continuously test-driven fashion. With this hands-on guideauthors and Jboss project leaders Andrew Lee Rubinger and Aslak Knutsen show you how to build high-level componentsfrom persistent storage to the user interfaceusing the Arquillian testing platform and several other Jboss projects and tools. Through the course of the bookyou’ll build a production-ready software conference tracker called GeekSeekusing source code from GitHub. Rubinger and Knutsen demonstrate why testing is the very foundation of development—essential for ensuring that code is consumablecompleteand correct. Bootstrap an elementary Java Ee project from start to finish before diving into the full-example applicationGeekSeek Use both relational and NoSql storage models to build and test GeekSeek’s data persistence layers Tackle testable business logic development and asynchronous messaging with an Smtp service Expose enterprise services as a Restful interfaceusing Java Ee’s Jax-Rs framework Implement Oauth authentication with Jboss’s PicketLink identity management service Validate the Ui by automating interaction in the browser and reading the rendered page Perform full-scale integration testing on the final deployable archive
1062;144933704X;Java Cookbook;http://ecx.images-amazon.com/images/I/51cilJX4T3L._SL160_.jpg;http://ecx.images-amazon.com/images/I/51cilJX4T3L._SL160_.jpg;FINISH;59.99;898;now();1010;1000;From lambda expressions and JavaFX 8 to new support for network programming and mobile developmentJava 8 brings a wealth of changes. This cookbook helps you get up to speed right away with hundreds of hands-on recipes across a broad range of Java topics. You’ll learn useful techniques for everything from debugging and data structures to GUI development and functional programming. Each recipe includes self-contained code solutions that you can freely usealong with a discussion of how and why they work. If you are familiar with Java basicsthis cookbook will bolster your knowledge of the language in general and Java 8’s main APIs in particular. Recipes include:Methods for compilingrunningand debuggingManipulatingcomparingand rearranging textRegular expressions for string- and pattern-matchingHandling numbersdatesand timesStructuring data with collectionsarraysand other typesObject-oriented and functional programming techniquesDirectory and filesystem operationsWorking with graphicsaudioand videoGUI developmentincluding JavaFX and handlersNetwork programming on both client and serverDatabase accessusing JPAHibernateand JDBCProcessing JSON and XML for data storageMultithreading and concurrency
1063;3866442718;Coupled Model Transformations for QoS Enabled Component-Based Software Design;http://ecx.images-amazon.com/images/I/41GkrpBv7bL._SL160_.jpg;http://ecx.images-amazon.com/images/I/41GkrpBv7bL._SL160_.jpg;ITALIAN;57.00;318;now();1006;1006;Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
1064;1932394796;iText in Action: Creating and Manipulating PDF;http://ecx.images-amazon.com/images/I/51eqA53HkUL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51eqA53HkUL._SL160_.jpg;GERMAN;49.99;656;now();1002;1005;Imagine a publisher who wants to stamp his ebooks on the fly with the name of the buyer (to discourage sharing). Such a publisher would (and we know one who does) use iText for the task. Developers looking to enhance web- and other applications with dynamic PDF document generation and/or manipulation will find this book unique in content and readability. Based on ongoing examples that encourage learning in actionthey will finally understand PDF and learn how to build applications that produce professionalhigh-quality PDF documents. While the basic functionality of iText is easy to acquireiText in Action lowers the learning curve for more advanced functionality. It explains how to use iText to create/manipulate PDF documents on-the-fly in one or more of the following situations: Due to time or sizethe PDF documents cant be produced manuallyThe content of the document must be calculated or based on user input.The content needs to be customized or personalized.The PDF content needs to be served in a web environment.Documents are to be created in batch process mode. All the examples are written in Javabut they can be easily adapted to .NET by developers using one of the .NET ports: iTextSharp (C#) or iText.NET (#J). While iText is a free Java library and the examples are written from the point of view of the Java developernine out of ten examples can be run by .NET developers with only minimal changes. Purchase of the print book comes with an offer of a free PDFePuband Kindle eBook from Manning. Also available is all code from the book
1065;6156394533;Developing Enterprise Applications with Spring: An End-to-End Approach;http://ecx.images-amazon.com/images/I/41GqC4aKOkL._SL160_.jpg;http://ecx.images-amazon.com/images/I/41GqC4aKOkL._SL160_.jpg;FINISH;59.99;382;now();1004;1003;Note: This book has been expanded to a larger trim size of 7.5 in width and upgraded from Spring 3.1 to 3.2 GA. To get to the larger trim size format of this bookenter 148028470x in Amazon search box and hit Enter
1066;1478289317;Developing Enterprise Applications with Spring: An End-to-End Approach;http://ecx.images-amazon.com/images/I/410MxEPUF1L._SL160_.jpg;http://ecx.images-amazon.com/images/I/410MxEPUF1L._SL160_.jpg;PORTUGUESE;59.99;422;now();1012;1008;This book adopts a unique approach to helping enterprise Java Web application developers learn the latest Spring Frameworks fast. Rather than filled with disjointedHelloWorld- and foo-bar -likepiecemeal samples to show Spring features one at a timeit is designed to put your total Spring learning experience on a functioningend-to-endintegrated sample Secure Online Banking Application (SOBA)which can be built with Ant or Maven 3 on Eclipse or STS. To help satisfy your prefereneceSOBA runs on a variety of App Server/OS/DB platforms including: {Tomcat 6/Tomcat 7GlassFish 3.1JBoss 7.1and WebLogic 12.1.1}{Windows 7Mac OS Xand Linux}and {MySQL 5.1SQL Server 2008 R2and Oracle 11g R2}. Using SOBA as a learning platformthis book helps you learn the following core set of the latest Spring 3.1 technologies: Spring Core FrameworkSpring MVC Web FrameworkSpring Data Access Framework (JDBC and Hibernate)Spring RESTful Web Services FrameworkSpring Security FrameworkSpring Transaction Management FrameworkSpring Validation FrameworkSpring AOP FrameworkSome readers perfer learning by readingand some prefer learning by coding. This book is written based on the authors belief that reading is learningbut learning by coding is better learning. While taking a code-intensive approachthis book provides adequate textual descriptions to help readers grasp every spring feature presented in the book. It is a strong plus that it is not as verbose or as wordy as other spring books so that you can finish it within a reasonable timeframe. After you spend 2-3 weeks completing your intensive self-training guided by this bookyou will be able to start contributing to the success of your Spring-based enterprise application project immediately. In additionit will be considerably easier for you to read lengthy Spring reference documentations and other verbose Spring books
1067;1782178120;Developing RESTful Services with JAX-RS 2.0, WebSockets, and JSON;http://ecx.images-amazon.com/images/I/518dkRyrmyL._SL160_.jpg;http://ecx.images-amazon.com/images/I/518dkRyrmyL._SL160_.jpg;SPANISH;39.99;128;now();1001;1003;Improving your productivity by making the most of Java EE 7s capabilities is made easy and practical with this book. Its the perfect guide to developing RESTful Services utilizing powerful new technologies. OverviewLearning about different client/server communication models including but not limited to client pollingServer-Sent Events and WebSockets. Efficiently use WebSocketsServer-Sent Eventsand JSON in Java EE applicationsLearn about JAX-RS 2.0 new features and enhancementsImprove scalability with asynchronous processingIn DetailAs the technology landscape moves focus towards smaller devicesthe need for building scalableflexiblelightweightand real-time communications-based applications grows. HTML 5 and Java EE 7 provide a new synthesis of technologies that demonstrate tremendous scope and potential in areas of device independenceasynchronous communicationinteroperabilityand portability. Developing RESTful Services with JAX-RS 2.0WebSocketsand JSON is a practicalhands-on guide that provides you with clear and pragmatic information to take advantage of the real power behind HTML5 and Java EE technologies. This book also gives you a good foundation for using them in your applications. Developing RESTful Services with JAX-RS 2.0WebSocketsand JSON looks at the different HTML5-based Java EE 7 APIand takes a deep dive into the individual areas of technologies to cover basic to advanced conceptsand also provides best practices for each API. You will also learn how to build a REST-based Event Notification Application using the Twitter APItying all the different technologies together that we will cover. You will also take a look at integrating different Java EE APIs to build a Library Application. If you want to take advantage of using the new HTML5 technologies and Java EE 7 platformthen this is the book for you. You will learn everything you need to know to build portable RESTful Web Services with JAX-RS 2.0Web SocketsJSONand Server-Sent Events. What you will learn from this bookDevelop RESTful Web Services using the JAX-RS 2.0 APIBuild applications with the JavaScript and Java Client API for WebSockets and ServerSentEvents Understand Security and Fault tolerance with WebSockets and ServerSentEventsProduceparseand manipulate JSON data with the help of JSON-P APICover best practices in building applications with WebSocketsServerSentEventsand JAX-RS 2.0 Learn the aspects of asynchronous programming to improve scalabilityApproachWritten as an easy and practical guidethis book is a crash course on using JAX-RS 2.0JSONand WebSockets to develop RESTful services. Who this book is written forDeveloping RESTful Services with JAX-RS 2.0WebSocketsand JSON is a perfect reading source for application developers who are familiar with Java EE and are keen to understand the new HTML5-related functionality introduced in Java EE 7 to improve productivity. To take full advantage of this bookyou need to be familiar with Java EE and have some basic understanding of using the GlassFish application server
1068;1783288299;Developing RESTful Web Services with Jersey 2.0;http://ecx.images-amazon.com/images/I/51xmOMQtc7L._SL160_.jpg;http://ecx.images-amazon.com/images/I/51xmOMQtc7L._SL160_.jpg;ENGLISH;34.99;98;now();1005;1005;Learn how to design and implement a test automation framework block by blockOverviewA simple and easy demonstration of the important concepts will enable you to translate abstract ideas into practice Each chapter begins with an outline and a brief statement of content to help the reader establish perspective An alternative approach to developing generic components for test automationIn DetailAs software testing is maturingthe focus is shifting towards test automation. The key is to learn and grow skills in framework designing and start contributing to project organization goals. Through a helpful mix of conceptual and practical aspectsyou will learn everything you need to know related to the implementation of frameworks using QTP. Through simple examplesyou will gradually develop the skills needed to execute concepts and code blocks used to design and implement the test automation framework. This tutorial-based guide demonstrates an easy way to implement concepts to create a portable framework across the various versions of QTP. You will learn about the automation lifecycle and gradually develop technical concepts related to each phase. Within a short amount of timeyou will be able to deal with challenges in test automation. Designing and Implementing Test Automation Frameworks with QTP uses a simpleyet elegant approach and gives the reader all the skills and knowledge they need to implement the framework. What you will learn from this bookUnderstand the test automation lifecycleas well as the goals that drive and guide its framework design Grasp the basic features of QTP that help in creating frameworksLearn about the various goals of each level of framework and how they drive the designing of the framework Create basic building block supportsUnderstand the types of framework and how to design and use themUse Javascript and HTMLDOM effectivelyCapture lessons learnt in framework designing and share those experiencesDeploy and maintain frameworksBuild an XPath expressionlocate the elements and perform an action on itApproachA tutorial-based approachshowing basic coding and designing techniques to build test automation frameworks. Who this book is written forIf you are a beginneran automation engineeran aspiring test automation engineera manual testera test lead or a test architect who wants to learncreateand maintain test automation frameworksthis book will accelerate your ability to develop and adapt the framework
1069;3319054392;ECUMICT 2014: Proceedings of the European Conference on the Use of Modern Information and Communication Technologies, Gent, March 2014 (Lecture Notes in Electrical Engineering);http://ecx.images-amazon.com/images/I/418YoIyKXKL._SL160_.jpg;http://ecx.images-amazon.com/images/I/418YoIyKXKL._SL160_.jpg;FRENCH;199.00;231;now();1012;1001;This proceeding present the outcome of the 6th. European Conference on the Use of Modern Information and Communication Technologies. The ECUMICT 2014 was hold in Gent in March 2014 and presented recent researchthat has a close relationship with practical implementation of Security for mobile communications and data accessInterface technology for mobile devices Application development for mobile devicesPositioning and localizationasset tracking and tracing Design and applications of RFID systemsDevelopments in the framework of IoT and M2M communicationsDesign and applications of WSNsEmbedded programming for WSNsNew developments and applications of WPAN/WLAN standardsMobile multimedia systemsWireless telecommunication networks and mobile servicesOptimization techniques in wireless networksDevelopments in ad-hoc and mesh networksApplications of digital signal processing for mobile applications Applications of MEMs in WSNs
1070;1847195601;EJB 3 Developer Guide: A Practical Guide for developers and architects to the Enterprise Java Beans Standard.;http://ecx.images-amazon.com/images/I/41WV60YTuwL._SL160_.jpg;http://ecx.images-amazon.com/images/I/41WV60YTuwL._SL160_.jpg;ENGLISH;39.99;276;now();1002;1005;In DetailThe EJB 3 (Enterprise Java Beans version 3) specification is a core component of enterprise-level JEE (Java Platform Enterprise Edition) implementations and this improved version is set to simplify the development of Enterprise Java applications. This book covers the core elements of EJB 3 technologyexploring them in a concise manner with many supporting examples. You will gain a thorough understanding of EJB 3 technology and learn about the most important features of EJB 3 quickly. What you will learn from this book? This book will teach you the core elements of EJB 3 technology. You will: Gain a rapid introduction to the EJB 3 essentials while learning about the underlying principles Create EntitiesMessage-Driven BeansSession Beans and their clientsLook at running an EJB client from an application client containerLearn how to package and deploy an EJBUse JQPL (Java Persistence Query Language)Explore the entity manager interfaceLearn about object/relational mapping with EJB 3Look at the Java Messaging API and message-driven beansLook at transactionsinterceptorsand EJB timer servicesUnderstand how EJB 3 differs from the 2.x versionImplement EJB 3s security featuresApproachThis book is a fast-paced tutorial that explores the key features of EJB 3 with many accompanying examples. This book is not a complete reference guidebut a concise exploration of EJB 3s core elements. Who this book is written for?This book is primarily aimed at professional developers who already have a working knowledge of Java. Enterprise architects and designers with a background in Java would also find this book of use. Previous experience of working with Java is essential and knowledge of relational databases is desirable. As this book is an introduction to EJB 3it is aimed at those who are new to EJB 3. As the new version of EJB is so radically different from the previous version (EJB 2.x)the book is suitable for and should be of interest to those who have had experience working with EJB 2.x. The text makes it clear where the differences between the versions of EJB liealthough they are not explored in detail
